fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern,tree_height,
C2,51.621244,-115.608378,2187.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2245.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2225.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2125.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2058.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C1,51.621244,-115.608378,2049.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2045.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2031.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2017.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2008.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2000.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1994.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,1980.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,1979.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2205.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2210.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2197.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2206.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2234.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2259.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2282.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2303.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2318.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2326.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2328.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2327.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2318.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2303.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2286.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2271.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2256.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2240.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2226.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2222.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2207.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2150.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2091.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2066.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2074.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2103.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2146.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2207.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2227.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
O1a,51.621244,-115.608378,2140.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2057.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C1,51.621244,-115.608378,2042.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2030.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2023.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2009.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1999.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C3,51.621244,-115.608378,1992.000000,,,,,,,,,3,,,,,,,20,,,1.150000,,,
C2,51.621244,-115.608378,1981.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1965.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1967.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2190.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2190.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2169.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2192.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2224.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2247.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2269.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2289.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2306.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2315.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2319.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2322.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2317.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2306.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2292.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2279.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2265.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2249.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2231.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2221.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2225.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2173.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
NF,51.621244,-115.608378,2103.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2059.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2044.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2069.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2109.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2166.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2217.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2141.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2053.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C1,51.621244,-115.608378,2021.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2017.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2010.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1993.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1982.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1978.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1971.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1948.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1953.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2162.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2164.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2148.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
O1a,51.621244,-115.608378,2175.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2206.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2228.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2248.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2267.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2283.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2298.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2311.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2317.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2314.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2307.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2298.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2289.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2276.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2255.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2230.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2215.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2209.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2163.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2097.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2063.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2036.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2041.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2074.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2125.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2166.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2129.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2055.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2010.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2018.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2014.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1987.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1965.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1958.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1953.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1934.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1941.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2138.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2135.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2125.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2155.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2181.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2200.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2223.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2250.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2271.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2292.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2308.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2314.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2312.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2307.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2301.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2291.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2281.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2267.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2240.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2216.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2190.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2146.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
NF,51.621244,-115.608378,2097.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2062.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2041.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2031.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2045.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2082.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2114.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2099.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2044.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2008.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2009.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2005.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1985.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1958.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1943.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1934.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1920.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1929.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2124.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2094.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2123.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2166.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2181.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2199.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2225.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2246.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2268.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2289.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2304.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2310.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2309.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2307.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2304.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2294.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2280.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2272.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2252.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2225.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2199.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2171.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2136.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2084.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
NF,51.621244,-115.608378,2045.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2023.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2028.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2046.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2057.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2063.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2023.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1995.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1998.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1993.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1978.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1951.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1931.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1913.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1905.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1918.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2092.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2079.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2124.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2163.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2185.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2207.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2223.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2237.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2256.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2275.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2292.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2302.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2306.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2308.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2308.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2302.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2283.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2269.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2256.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2235.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2210.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2193.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2176.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C2,51.621244,-115.608378,2122.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
NF,51.621244,-115.608378,2057.000000,,,,,,,,,101,,,,,,,20,,,nan,,,
C2,51.621244,-115.608378,2014.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2018.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2025.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2011.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2010.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1995.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1984.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1985.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1978.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1968.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1941.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1920.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1898.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1898.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1907.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2049.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2069.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2129.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C1,51.621244,-115.608378,2160.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2183.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2205.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2214.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2225.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
C1,51.621244,-115.608378,2242.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2261.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2281.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2296.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2305.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2309.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2308.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2307.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2291.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2272.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2258.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2241.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
O1a,51.621244,-115.608378,2220.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C1,51.621244,-115.608378,2194.000000,,,,,,,,,1,,,,,,,20,,,0.750000,,,
O1a,51.621244,-115.608378,2176.000000,,,,,60,,,,31,,,,,,,20,,,0.350000,,,
C2,51.621244,-115.608378,2133.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2067.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2017.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,2001.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1994.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1984.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1978.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1971.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
C2,51.621244,-115.608378,1969.000000,,,,,,,,,2,,,,,,,20,,,0.800000,,,
